Outlet_ID,week,pid,no_units,area(sqft),volume,price,Month,total_sales,product_type,total_volume
ID7199,1,5,239.0,6197.0,0.2,100,1,23900.0,1,47.8
ID5641,1,5,844.0,3519.0,0.2,100,1,84400.0,1,168.8
ID6078,1,5,125.0,3611.0,0.2,100,1,12500.0,1,25.0
ID3247,1,5,771.0,6942.0,0.2,100,1,77100.0,1,154.20000000000002
ID5728,1,5,395.0,9369.0,0.2,100,1,39500.0,1,79.0
ID7793,1,5,668.0,7077.0,0.2,100,1,66800.0,1,133.6
ID3590,1,5,1109.0,9785.0,0.2,100,1,110900.0,1,221.8
ID1480,1,5,301.0,7993.0,0.2,100,1,30100.0,1,60.2
ID9617,1,5,1396.0,7025.0,0.2,100,1,139600.0,1,279.2
ID7452,1,5,913.0,5092.0,0.2,100,1,91300.0,1,182.6
ID8837,1,5,1386.0,6985.0,0.2,100,1,138600.0,1,277.2
ID7612,1,5,239.0,4984.0,0.2,100,1,23900.0,1,47.8
ID6613,1,5,1226.0,6816.0,0.2,100,1,122600.0,1,245.2
ID8422,1,5,1193.0,5765.0,0.2,100,1,119300.0,1,238.6
ID7358,1,5,737.0,4104.5,0.2,100,1,73700.0,1,147.4
ID7358,1,5,581.0,4104.5,0.2,100,1,58100.0,1,116.2
ID3075,1,5,633.0,8411.0,0.2,100,1,63300.0,1,126.6
ID9412,1,5,525.0,4128.0,0.2,100,1,52500.0,1,105.0
ID5407,1,5,635.0,7627.0,0.2,100,1,63500.0,1,127.0
ID8891,1,5,1299.0,6382.0,0.2,100,1,129900.0,1,259.8
ID9190,1,5,659.0,3682.0,0.2,100,1,65900.0,1,131.8
ID3289,1,5,550.0,9894.0,0.2,100,1,55000.0,1,110.0
ID2628,1,5,192.0,6290.0,0.2,100,1,19200.0,1,38.400000000000006
ID3213,1,5,1016.0,4321.0,0.2,100,1,101600.0,1,203.2
ID9917,1,5,776.0,6571.0,0.2,100,1,77600.0,1,155.20000000000002
ID7796,1,5,675.0,7250.0,0.2,100,1,67500.0,1,135.0
ID9455,1,5,1415.0,5691.0,0.2,100,1,141500.0,1,283.0
ID1768,1,5,279.0,9241.0,0.2,100,1,27900.0,1,55.8
ID5233,1,5,758.0,4275.0,0.2,100,1,75800.0,1,151.6
ID2342,1,5,601.0,4817.0,0.2,100,1,60100.0,1,120.2
ID3985,1,5,1397.0,4979.0,0.2,100,1,139700.0,1,279.40000000000003
ID3985,1,5,783.0,4979.0,0.2,100,1,78300.0,1,156.60000000000002
ID6295,1,5,1033.0,7373.0,0.2,100,1,103300.0,1,206.6
ID3529,1,5,928.0,8921.0,0.2,100,1,92800.0,1,185.6
ID4831,1,5,1221.0,5701.0,0.2,100,1,122100.0,1,244.2
ID6929,1,5,1047.0,4062.0,0.2,100,1,104700.0,1,209.4
ID7538,1,5,852.0,3507.0,0.2,100,1,85200.0,1,170.4
ID2828,1,5,1357.0,5525.0,0.2,100,1,135700.0,1,271.40000000000003
ID9488,1,5,439.0,7484.0,0.2,100,1,43900.0,1,87.80000000000001
ID4716,1,5,1200.0,5978.0,0.2,100,1,120000.0,1,240.0
ID4011,1,5,327.0,4589.0,0.2,100,1,32700.0,1,65.4
ID8662,1,5,1209.0,5650.0,0.2,100,1,120900.0,1,241.8
ID3534,1,5,823.0,8683.0,0.2,100,1,82300.0,1,164.60000000000002
ID1654,1,5,356.0,6110.0,0.2,100,1,35600.0,1,71.2
ID6620,1,5,242.0,4748.0,0.2,100,1,24200.0,1,48.400000000000006
ID5023,1,5,1331.0,9137.0,0.2,100,1,133100.0,1,266.2
ID8269,1,5,523.0,7631.0,0.2,100,1,52300.0,1,104.6
ID2432,1,5,302.0,9738.0,0.2,100,1,30200.0,1,60.400000000000006
ID2031,1,5,1380.0,5787.0,0.2,100,1,138000.0,1,276.0
ID4023,1,5,646.0,7984.0,0.2,100,1,64600.0,1,129.20000000000002
ID9118,1,5,555.0,6384.0,0.2,100,1,55500.0,1,111.0
ID2370,1,5,560.0,6960.0,0.2,100,1,56000.0,1,112.0
ID6226,1,5,621.0,6786.0,0.2,100,1,62100.0,1,124.2
ID9513,1,5,464.0,6231.0,0.2,100,1,46400.0,1,92.8
ID1625,1,5,657.0,6734.0,0.2,100,1,65700.0,1,131.4
ID2860,1,5,514.0,5003.0,0.2,100,1,51400.0,1,102.8
ID1530,1,5,271.0,7824.0,0.2,100,1,27100.0,1,54.2
ID3330,1,5,812.0,6365.0,0.2,100,1,81200.0,1,162.4
ID8613,1,5,457.0,8614.0,0.2,100,1,45700.0,1,91.4
ID8045,1,5,1206.0,7117.0,0.2,100,1,120600.0,1,241.2
ID3839,1,5,441.0,5199.0,0.2,100,1,44100.0,1,88.2
ID7137,1,5,250.0,3049.0,0.2,100,1,25000.0,1,50.0
ID7222,1,5,423.0,6586.0,0.2,100,1,42300.0,1,84.60000000000001
ID2886,1,5,1128.0,8292.0,0.2,100,1,112800.0,1,225.6
ID2928,1,5,1368.0,9625.0,0.2,100,1,136800.0,1,273.6
ID8162,1,5,231.0,9751.0,0.2,100,1,23100.0,1,46.2
ID9556,1,5,1036.0,5734.0,0.2,100,1,103600.0,1,207.2
ID4087,1,5,1423.0,3967.0,0.2,100,1,142300.0,1,284.6
ID8940,1,5,650.0,4408.0,0.2,100,1,65000.0,1,130.0
ID5627,1,5,604.0,6072.0,0.2,100,1,60400.0,1,120.8
ID9211,1,5,171.0,4797.0,0.2,100,1,17100.0,1,34.2
ID4978,1,5,1153.0,9020.0,0.2,100,1,115300.0,1,230.6
ID4542,1,5,114.0,8024.0,0.2,100,1,11400.0,1,22.8
ID5646,1,5,1085.0,6920.0,0.2,100,1,108500.0,1,217.0
ID4924,1,5,725.0,4242.0,0.2,100,1,72500.0,1,145.0
ID3922,1,5,523.0,6082.0,0.2,100,1,52300.0,1,104.6
ID1043,1,5,634.0,8892.0,0.2,100,1,63400.0,1,126.8
ID2400,1,5,170.0,7351.0,0.2,100,1,17000.0,1,34.0
ID1136,1,5,1121.0,6590.0,0.2,100,1,112100.0,1,224.2
ID6397,1,5,1476.0,6449.0,0.2,100,1,147600.0,1,295.2
ID1611,1,5,114.0,8889.0,0.2,100,1,11400.0,1,22.8
ID1908,1,5,435.0,3011.0,0.2,100,1,43500.0,1,87.0
ID6849,1,5,136.0,5160.0,0.2,100,1,13600.0,1,27.200000000000003
ID9403,1,5,1030.0,3301.0,0.2,100,1,103000.0,1,206.0
ID2327,1,5,945.0,5054.0,0.2,100,1,94500.0,1,189.0
ID5463,1,5,351.0,7535.0,0.2,100,1,35100.0,1,70.2
ID5758,1,5,971.0,9310.0,0.2,100,1,97100.0,1,194.2
ID3205,1,5,1465.0,4214.0,0.2,100,1,146500.0,1,293.0
ID5498,1,5,106.0,4177.0,0.2,100,1,10600.0,1,21.200000000000003
ID8892,1,5,1357.0,5185.0,0.2,100,1,135700.0,1,271.40000000000003
ID9712,1,5,658.0,6622.0,0.2,100,1,65800.0,1,131.6
ID4878,1,5,1325.0,9697.0,0.2,100,1,132500.0,1,265.0
ID8989,1,5,774.0,4435.0,0.2,100,1,77400.0,1,154.8
ID6869,1,5,247.0,5051.0,0.2,100,1,24700.0,1,49.400000000000006
ID6228,1,5,1143.0,3382.0,0.2,100,1,114300.0,1,228.6
ID8739,1,5,482.0,6706.0,0.2,100,1,48200.0,1,96.4
ID9784,1,5,262.0,3613.0,0.2,100,1,26200.0,1,52.400000000000006
ID6958,1,5,258.0,6420.0,0.2,100,1,25800.0,1,51.6
ID5913,1,5,636.0,6651.0,0.2,100,1,63600.0,1,127.2
ID8884,1,5,905.0,9622.0,0.2,100,1,90500.0,1,181.0
ID7910,1,5,451.0,3625.0,0.2,100,1,45100.0,1,90.2
ID7799,1,5,384.0,5078.5,0.2,100,1,38400.0,1,76.80000000000001
ID7799,1,5,213.0,5078.5,0.2,100,1,21300.0,1,42.6
ID7834,1,5,1479.0,6243.0,0.2,100,1,147900.0,1,295.8
ID5163,1,5,145.0,6054.0,0.2,100,1,14500.0,1,29.0
ID1467,1,5,681.0,6696.0,0.2,100,1,68100.0,1,136.20000000000002
ID1840,1,5,185.0,8463.0,0.2,100,1,18500.0,1,37.0
ID1566,1,5,1360.0,8843.0,0.2,100,1,136000.0,1,272.0
ID2138,1,5,412.0,7184.0,0.2,100,1,41200.0,1,82.4
ID5124,1,5,316.0,9043.0,0.2,100,1,31600.0,1,63.2
ID2241,1,5,137.0,6477.0,0.2,100,1,13700.0,1,27.4
ID8229,1,5,880.0,5710.5,0.2,100,1,88000.0,1,176.0
ID8229,1,5,416.0,5710.5,0.2,100,1,41600.0,1,83.2
ID1721,1,5,498.0,3165.0,0.2,100,1,49800.0,1,99.6
ID1029,1,5,223.0,5294.0,0.2,100,1,22300.0,1,44.6
ID4908,1,5,1472.0,6312.0,0.2,100,1,147200.0,1,294.40000000000003
ID1303,1,5,363.0,8210.0,0.2,100,1,36300.0,1,72.60000000000001
ID4343,1,5,707.0,7931.0,0.2,100,1,70700.0,1,141.4
ID8741,1,5,321.0,6319.0,0.2,100,1,32100.0,1,64.2
ID1314,1,5,792.0,8216.0,0.2,100,1,79200.0,1,158.4
ID4505,1,5,379.0,7057.0,0.2,100,1,37900.0,1,75.8
ID8530,1,5,542.0,3636.0,0.2,100,1,54200.0,1,108.4
ID2253,1,5,556.0,3607.0,0.2,100,1,55600.0,1,111.2
ID2051,1,5,247.0,4174.0,0.2,100,1,24700.0,1,49.400000000000006
ID7703,1,5,802.0,6692.0,0.2,100,1,80200.0,1,160.4
ID5357,1,5,453.0,3830.0,0.2,100,1,45300.0,1,90.6
ID1993,1,5,671.0,6447.0,0.2,100,1,67100.0,1,134.20000000000002
ID5458,1,5,913.0,4839.0,0.2,100,1,91300.0,1,182.6
ID9960,1,5,1141.0,4690.0,0.2,100,1,114100.0,1,228.2
ID1202,1,5,262.0,8570.0,0.2,100,1,26200.0,1,52.400000000000006
ID3156,1,5,1092.0,7817.0,0.2,100,1,109200.0,1,218.4
ID5979,1,5,650.0,6987.0,0.2,100,1,65000.0,1,130.0
ID1425,1,5,1407.0,6718.0,0.2,100,1,140700.0,1,281.40000000000003
ID7758,1,5,1431.0,9910.0,0.2,100,1,143100.0,1,286.2
ID9572,1,5,858.0,8365.0,0.2,100,1,85800.0,1,171.60000000000002
ID8297,1,5,703.0,1761.0,0.2,100,1,70300.0,1,140.6
ID1356,1,5,348.0,1127.0,0.2,100,1,34800.0,1,69.60000000000001
ID7308,1,5,704.0,3139.0,0.2,100,1,70400.0,1,140.8
ID1832,1,5,87.0,2478.0,0.2,100,1,8700.0,1,17.400000000000002
ID1983,1,5,54.0,2708.0,0.2,100,1,5400.0,1,10.8
ID6162,1,5,344.0,1275.0,0.2,100,1,34400.0,1,68.8
ID4532,1,5,587.0,1959.0,0.2,100,1,58700.0,1,117.4
ID6745,1,5,618.0,795.0,0.2,100,1,61800.0,1,123.6
ID6878,1,5,853.0,3560.0,0.2,100,1,85300.0,1,170.60000000000002
ID8588,1,5,719.0,2922.0,0.2,100,1,71900.0,1,143.8
ID4432,1,5,705.0,1323.0,0.2,100,1,70500.0,1,141.0
ID8366,1,5,618.0,2221.0,0.2,100,1,61800.0,1,123.6
ID2737,1,5,455.0,2470.0,0.2,100,1,45500.0,1,91.0
ID8781,1,5,569.0,3577.0,0.2,100,1,56900.0,1,113.8
ID2566,1,5,792.0,2089.0,0.2,100,1,79200.0,1,158.4
ID6977,1,5,557.0,3215.0,0.2,100,1,55700.0,1,111.4
ID4255,1,5,663.0,1862.0,0.2,100,1,66300.0,1,132.6
ID1125,1,5,729.0,1189.0,0.2,100,1,72900.0,1,145.8
ID1307,1,5,69.0,3522.0,0.2,100,1,6900.0,1,13.8
ID7464,1,5,162.0,3623.0,0.2,100,1,16200.0,1,32.4
ID7464,1,5,346.0,3623.0,0.2,100,1,34600.0,1,69.2
ID7133,1,5,260.0,2267.0,0.2,100,1,26000.0,1,52.0
ID5322,1,5,207.0,1850.0,0.2,100,1,20700.0,1,41.400000000000006
ID3554,1,5,136.0,511.0,0.2,100,1,13600.0,1,27.200000000000003
ID2592,1,5,826.0,1737.0,0.2,100,1,82600.0,1,165.20000000000002
ID8867,1,5,295.0,2172.0,0.2,100,1,29500.0,1,59.0
ID8867,1,5,158.0,2172.0,0.2,100,1,15800.0,1,31.6
ID5224,1,5,47.0,2111.0,0.2,100,1,4700.0,1,9.4
ID5346,1,5,401.0,1398.0,0.2,100,1,40100.0,1,80.2
ID7073,1,5,171.0,2978.0,0.2,100,1,17100.0,1,34.2
ID3049,1,5,847.0,1188.0,0.2,100,1,84700.0,1,169.4
ID9650,1,5,602.0,1244.0,0.2,100,1,60200.0,1,120.4
ID8514,1,5,189.0,2501.0,0.2,100,1,18900.0,1,37.8
ID5355,1,5,365.0,3439.0,0.2,100,1,36500.0,1,73.0
ID5934,1,5,617.0,1769.0,0.2,100,1,61700.0,1,123.4
ID7545,1,5,806.0,2995.0,0.2,100,1,80600.0,1,161.20000000000002
ID7630,1,5,589.0,3924.0,0.2,100,1,58900.0,1,117.8
ID3641,1,5,313.0,3105.0,0.2,100,1,31300.0,1,62.6
ID4755,1,5,852.0,1873.0,0.2,100,1,85200.0,1,170.4
ID1414,1,5,760.0,1294.0,0.2,100,1,76000.0,1,152.0
ID7069,1,5,41.0,2957.0,0.2,100,1,4100.0,1,8.200000000000001
ID7720,1,5,157.0,3905.0,0.2,100,1,15700.0,1,31.4
ID3018,1,5,438.0,1129.0,0.2,100,1,43800.0,1,87.60000000000001
ID1723,1,5,220.0,2745.0,0.2,100,1,22000.0,1,44.0
ID8809,1,5,147.0,561.0,0.2,100,1,14700.0,1,29.4
ID3269,1,5,838.0,742.0,0.2,100,1,83800.0,1,167.60000000000002
ID8559,1,5,778.0,3976.0,0.2,100,1,77800.0,1,155.60000000000002
ID1446,1,5,270.0,3411.0,0.2,100,1,27000.0,1,54.0
ID9330,1,5,184.0,677.0,0.2,100,1,18400.0,1,36.8
ID4800,1,5,755.0,2228.0,0.2,100,1,75500.0,1,151.0
ID5842,1,5,188.0,1908.0,0.2,100,1,18800.0,1,37.6
ID2951,1,5,520.0,2833.0,0.2,100,1,52000.0,1,104.0
ID3125,1,5,736.0,1761.0,0.2,100,1,73600.0,1,147.20000000000002
ID8375,1,5,396.0,1082.0,0.2,100,1,39600.0,1,79.2
ID1911,1,5,333.0,1201.0,0.2,100,1,33300.0,1,66.60000000000001
ID8755,1,5,566.0,2208.0,0.2,100,1,56600.0,1,113.2
ID6513,1,5,488.0,2004.0,0.2,100,1,48800.0,1,97.6
ID6859,1,5,84.0,797.0,0.2,100,1,8400.0,1,16.8
ID3631,1,5,464.0,1194.0,0.2,100,1,46400.0,1,92.8
ID4548,1,5,128.0,2410.0,0.2,100,1,12800.0,1,25.6
ID8661,1,5,79.0,2888.0,0.2,100,1,7900.0,1,15.8
ID3762,1,5,529.0,3483.0,0.2,100,1,52900.0,1,105.8
ID1304,1,5,802.0,2372.0,0.2,100,1,80200.0,1,160.4
ID1304,1,5,275.0,2372.0,0.2,100,1,27500.0,1,55.0
ID4205,1,5,566.0,1048.0,0.2,100,1,56600.0,1,113.2
ID7161,1,5,754.0,2769.0,0.2,100,1,75400.0,1,150.8
ID6201,1,5,259.0,694.0,0.2,100,1,25900.0,1,51.8
ID5959,1,5,237.0,2254.0,0.2,100,1,23700.0,1,47.400000000000006
ID8138,1,5,189.0,3576.0,0.2,100,1,18900.0,1,37.8
ID4302,1,5,816.0,3874.0,0.2,100,1,81600.0,1,163.20000000000002
ID2391,1,5,509.0,683.0,0.2,100,1,50900.0,1,101.8
ID7722,1,5,309.0,3596.0,0.2,100,1,30900.0,1,61.8
ID7001,1,5,271.0,1928.0,0.2,100,1,27100.0,1,54.2
ID9181,1,5,377.0,2365.0,0.2,100,1,37700.0,1,75.4
ID6149,1,5,715.0,2521.0,0.2,100,1,71500.0,1,143.0
ID2333,1,5,273.0,1517.0,0.2,100,1,27300.0,1,54.6
ID2533,1,5,751.0,1545.0,0.2,100,1,75100.0,1,150.20000000000002
ID4013,1,5,530.0,2637.0,0.2,100,1,53000.0,1,106.0
ID5926,1,5,236.0,1016.0,0.2,100,1,23600.0,1,47.2
ID4384,1,5,530.0,3445.0,0.2,100,1,53000.0,1,106.0
ID9544,1,5,644.0,3653.0,0.2,100,1,64400.0,1,128.8
ID2085,1,5,629.0,3876.0,0.2,100,1,62900.0,1,125.8
ID8087,1,5,681.0,3274.0,0.2,100,1,68100.0,1,136.20000000000002
ID4960,1,5,324.0,1513.0,0.2,100,1,32400.0,1,64.8
ID7063,1,5,82.0,2784.0,0.2,100,1,8200.0,1,16.400000000000002
ID7686,1,5,702.0,3539.0,0.2,100,1,70200.0,1,140.4
ID7594,1,5,756.0,2473.0,0.2,100,1,75600.0,1,151.20000000000002
ID9659,1,5,833.0,878.0,0.2,100,1,83300.0,1,166.60000000000002
ID6875,1,5,122.0,1158.0,0.2,100,1,12200.0,1,24.4
ID3522,1,5,486.0,1478.0,0.2,100,1,48600.0,1,97.2
ID9607,1,5,608.0,2887.0,0.2,100,1,60800.0,1,121.6
ID6137,1,5,577.0,3970.0,0.2,100,1,57700.0,1,115.4
ID9620,1,5,56.0,2397.0,0.2,100,1,5600.0,1,11.2
ID4057,1,5,634.0,1079.0,0.2,100,1,63400.0,1,126.8
ID8367,1,5,627.0,3706.0,0.2,100,1,62700.0,1,125.4
ID1587,1,5,400.0,3137.0,0.2,100,1,40000.0,1,80.0
ID6161,1,5,47.0,2380.0,0.2,100,1,4700.0,1,9.4
ID4271,1,5,659.0,1659.0,0.2,100,1,65900.0,1,131.8
ID2857,1,5,217.0,3426.0,0.2,100,1,21700.0,1,43.400000000000006
ID1217,1,5,306.0,3900.0,0.2,100,1,30600.0,1,61.2
ID9060,1,5,892.0,3223.0,0.2,100,1,89200.0,1,178.4
ID4613,1,5,148.0,3025.0,0.2,100,1,14800.0,1,29.6
ID8797,1,5,131.0,2844.0,0.2,100,1,13100.0,1,26.200000000000003
ID2002,1,5,191.0,1452.0,0.2,100,1,19100.0,1,38.2
ID4107,1,5,730.0,3240.0,0.2,100,1,73000.0,1,146.0
ID1935,1,5,682.0,2061.0,0.2,100,1,68200.0,1,136.4
ID4030,1,5,584.0,1371.0,0.2,100,1,58400.0,1,116.8
ID4962,1,5,539.0,692.0,0.2,100,1,53900.0,1,107.8
ID5642,1,5,529.0,3766.0,0.2,100,1,52900.0,1,105.8
ID2631,1,5,750.0,995.0,0.2,100,1,75000.0,1,150.0
ID4195,1,5,867.0,2804.0,0.2,100,1,86700.0,1,173.4
ID5176,1,5,243.0,3406.0,0.2,100,1,24300.0,1,48.6
ID8114,1,5,481.0,2968.0,0.2,100,1,48100.0,1,96.2
ID8208,1,5,754.0,880.0,0.2,100,1,75400.0,1,150.8
ID7950,1,5,569.0,1076.0,0.2,100,1,56900.0,1,113.8
ID1541,1,5,704.0,3139.0,0.2,100,1,70400.0,1,140.8
ID7567,1,5,883.0,3954.0,0.2,100,1,88300.0,1,176.60000000000002
ID4862,1,5,567.0,2195.0,0.2,100,1,56700.0,1,113.4
ID6953,1,5,388.0,2077.0,0.2,100,1,38800.0,1,77.60000000000001
ID4173,1,5,856.0,2895.0,0.2,100,1,85600.0,1,171.20000000000002
ID1036,1,5,252.0,2584.0,0.2,100,1,25200.0,1,50.400000000000006
ID8448,1,5,459.0,564.0,0.2,100,1,45900.0,1,91.8
ID6737,1,5,604.0,502.0,0.2,100,1,60400.0,1,120.8
ID8304,1,5,138.0,2759.0,0.2,100,1,13800.0,1,27.6
ID6052,1,5,79.0,922.0,0.2,100,1,7900.0,1,15.8
ID5189,1,5,72.0,1130.0,0.2,100,1,7200.0,1,14.4
ID5712,1,5,398.0,2889.0,0.2,100,1,39800.0,1,79.60000000000001
ID6411,1,5,47.0,2557.0,0.2,100,1,4700.0,1,9.4
ID1769,1,5,193.0,764.0,0.2,100,1,19300.0,1,38.6
ID7863,1,5,719.0,943.0,0.2,100,1,71900.0,1,143.8
ID3723,1,5,348.0,3435.0,0.2,100,1,34800.0,1,69.60000000000001
ID7492,1,5,81.0,3638.0,0.2,100,1,8100.0,1,16.2
ID4984,1,5,274.0,960.0,0.2,100,1,27400.0,1,54.8
ID3203,1,5,357.0,1667.0,0.2,100,1,35700.0,1,71.4
ID9641,1,5,570.0,2031.0,0.2,100,1,57000.0,1,114.0
ID7359,1,5,838.0,3811.0,0.2,100,1,83800.0,1,167.60000000000002
ID1256,1,5,357.0,2267.0,0.2,100,1,35700.0,1,71.4
ID8378,1,5,683.0,1759.0,0.2,100,1,68300.0,1,136.6
ID5867,1,5,168.0,3264.0,0.2,100,1,16800.0,1,33.6
ID1968,1,5,178.0,3453.0,0.2,100,1,17800.0,1,35.6
ID3859,1,5,207.0,1181.0,0.2,100,1,20700.0,1,41.400000000000006
ID8092,1,5,794.0,981.0,0.2,100,1,79400.0,1,158.8
ID7736,1,5,370.0,1306.0,0.2,100,1,37000.0,1,74.0
ID3813,1,5,237.0,3653.0,0.2,100,1,23700.0,1,47.400000000000006
ID1255,1,5,682.0,2423.0,0.2,100,1,68200.0,1,136.4
ID7562,1,5,634.0,3246.0,0.2,100,1,63400.0,1,126.8
ID1143,1,5,405.0,2545.0,0.2,100,1,40500.0,1,81.0
ID7484,1,5,79.0,1534.0,0.2,100,1,7900.0,1,15.8
ID1866,1,5,462.0,1632.0,0.2,100,1,46200.0,1,92.4
ID7033,1,5,80.0,3590.0,0.2,100,1,8000.0,1,16.0
ID5792,1,5,48.0,776.0,0.2,100,1,4800.0,1,9.6
ID5884,1,5,810.0,3405.0,0.2,100,1,81000.0,1,162.0
ID9786,1,5,187.0,863.0,0.2,100,1,18700.0,1,37.4
ID5003,1,5,706.0,2524.0,0.2,100,1,70600.0,1,141.20000000000002
ID7750,1,5,423.0,3205.0,0.2,100,1,42300.0,1,84.60000000000001
ID2897,1,5,868.0,3336.0,0.2,100,1,86800.0,1,173.60000000000002
ID4119,1,5,480.0,3858.0,0.2,100,1,48000.0,1,96.0
ID2978,1,5,188.0,3495.0,0.2,100,1,18800.0,1,37.6
ID6549,1,5,437.0,1141.0,0.2,100,1,43700.0,1,87.4
ID1210,1,5,853.0,3322.0,0.2,100,1,85300.0,1,170.60000000000002
ID8207,1,5,625.0,3539.0,0.2,100,1,62500.0,1,125.0
ID7203,1,6,105.0,5660.0,0.2,90,1,9450.0,1,21.0
ID1878,1,6,131.0,4138.0,0.2,90,1,11790.0,1,26.200000000000003
ID1740,1,6,919.0,5546.0,0.2,90,1,82710.0,1,183.8
ID4366,1,6,198.0,5134.0,0.2,90,1,17820.0,1,39.6
ID8358,1,6,1031.0,4100.0,0.2,90,1,92790.0,1,206.2
ID4722,1,6,989.0,5593.0,0.2,90,1,89010.0,1,197.8
ID5579,1,6,754.0,4184.0,0.2,90,1,67860.0,1,150.8
ID3876,1,6,330.0,4063.0,0.2,90,1,29700.0,1,66.0
ID7275,1,6,833.0,3162.0,0.2,90,1,74970.0,1,166.60000000000002
ID3726,1,6,1134.0,5537.0,0.2,90,1,102060.0,1,226.8
ID9528,1,6,921.0,5763.0,0.2,90,1,82890.0,1,184.2
ID2152,1,6,175.0,3226.0,0.2,90,1,15750.0,1,35.0
ID3656,1,6,533.0,4795.0,0.2,90,1,47970.0,1,106.6
ID4395,1,6,419.0,3719.0,0.2,90,1,37710.0,1,83.80000000000001
ID7405,1,6,734.0,4797.0,0.2,90,1,66060.0,1,146.8
ID6950,1,6,1099.0,5765.0,0.2,90,1,98910.0,1,219.8
ID5556,1,6,905.0,3439.0,0.2,90,1,81450.0,1,181.0
ID8920,1,6,380.0,4936.0,0.2,90,1,34200.0,1,76.0
ID6352,1,6,617.0,4223.0,0.2,90,1,55530.0,1,123.4
ID2508,1,6,1058.0,4266.0,0.2,90,1,95220.0,1,211.6
ID5561,1,6,828.0,4393.0,0.2,90,1,74520.0,1,165.60000000000002
ID6952,1,6,338.0,5690.0,0.2,90,1,30420.0,1,67.60000000000001
ID5295,1,6,1041.0,4459.0,0.2,90,1,93690.0,1,208.2
ID8631,1,6,228.0,3610.0,0.2,90,1,20520.0,1,45.6
ID8493,1,6,1106.0,3964.0,0.2,90,1,99540.0,1,221.2
ID6166,1,6,933.0,3639.0,0.2,90,1,83970.0,1,186.6
ID2979,1,6,365.0,4136.0,0.2,90,1,32850.0,1,73.0
ID9941,1,6,560.0,4967.0,0.2,90,1,50400.0,1,112.0
ID1110,1,6,413.0,4051.0,0.2,90,1,37170.0,1,82.60000000000001
ID7864,1,6,123.0,4359.0,0.2,90,1,11070.0,1,24.6
ID1734,1,6,543.0,4648.0,0.2,90,1,48870.0,1,108.6
ID8228,1,6,740.0,5406.0,0.2,90,1,66600.0,1,148.0
ID3807,1,6,830.0,5632.0,0.2,90,1,74700.0,1,166.0
ID5879,1,6,388.0,4879.0,0.2,90,1,34920.0,1,77.60000000000001
ID2673,1,6,820.0,5685.0,0.2,90,1,73800.0,1,164.0
ID6055,1,6,921.0,4779.0,0.2,90,1,82890.0,1,184.2
ID6055,1,6,722.0,4779.0,0.2,90,1,64980.0,1,144.4
ID3715,1,6,866.0,4303.0,0.2,90,1,77940.0,1,173.20000000000002
ID9780,1,6,846.0,3544.0,0.2,90,1,76140.0,1,169.20000000000002
ID6863,1,6,1017.0,3606.0,0.2,90,1,91530.0,1,203.4
ID5591,1,6,928.0,3886.0,0.2,90,1,83520.0,1,185.6
ID9919,1,6,476.0,3210.0,0.2,90,1,42840.0,1,95.2
ID4975,1,6,907.0,4832.0,0.2,90,1,81630.0,1,181.4
ID3946,1,6,373.0,4865.5,0.2,90,1,33570.0,1,74.60000000000001
ID3946,1,6,988.0,4865.5,0.2,90,1,88920.0,1,197.6
ID7416,1,6,222.0,3642.0,0.2,90,1,19980.0,1,44.400000000000006
ID7321,1,6,464.0,5905.0,0.2,90,1,41760.0,1,92.8
ID3582,1,6,916.0,5368.0,0.2,90,1,82440.0,1,183.2
ID4625,1,6,740.0,3445.0,0.2,90,1,66600.0,1,148.0
ID3447,1,6,484.0,5947.0,0.2,90,1,43560.0,1,96.8
ID4092,1,6,470.0,4738.0,0.2,90,1,42300.0,1,94.0
ID6025,1,6,280.0,5479.0,0.2,90,1,25200.0,1,56.0
ID9440,1,6,1005.0,4859.0,0.2,90,1,90450.0,1,201.0
ID9440,1,6,963.0,4859.0,0.2,90,1,86670.0,1,192.6
ID8194,1,6,1117.0,4995.0,0.2,90,1,100530.0,1,223.4
ID2846,1,6,782.0,3043.0,0.2,90,1,70380.0,1,156.4
ID4192,1,6,596.0,4090.0,0.2,90,1,53640.0,1,119.2
ID8119,1,6,388.0,3905.0,0.2,90,1,34920.0,1,77.60000000000001
ID5021,1,6,504.0,3470.0,0.2,90,1,45360.0,1,100.8
ID8735,1,6,346.0,3933.0,0.2,90,1,31140.0,1,69.2
ID6292,1,6,1076.0,4278.0,0.2,90,1,96840.0,1,215.2
ID7462,1,6,485.0,5121.0,0.2,90,1,43650.0,1,97.0
ID5250,1,6,688.0,5033.0,0.2,90,1,61920.0,1,137.6
ID1997,1,6,422.0,4496.0,0.2,90,1,37980.0,1,84.4
ID3097,1,6,418.0,3627.0,0.2,90,1,37620.0,1,83.60000000000001
ID2499,1,6,542.0,5676.0,0.2,90,1,48780.0,1,108.4
ID1234,1,6,456.0,3999.0,0.2,90,1,41040.0,1,91.2
ID1008,1,6,1092.0,3387.0,0.2,90,1,98280.0,1,218.4
ID9716,1,6,548.0,4088.0,0.2,90,1,49320.0,1,109.6
ID8619,1,6,343.0,5740.0,0.2,90,1,30870.0,1,68.60000000000001
ID1097,1,6,310.0,4175.0,0.2,90,1,27900.0,1,62.0
ID2819,1,6,830.0,3351.0,0.2,90,1,74700.0,1,166.0
